id,imdb,name,year,rate,runtime,certificate,boxoffice,opening_theaters,budget_US???$),ReleaseDate,genre,genre1,genre2,genre3,genre4,genre5,genre6,Column
3807,tt1666186,Vampires Suck (2010),2010,3.5,82,PG_13,36700000,"2,978",20000000,18-Aug-10,Comedy ,,,,,,,
3806,tt1657507,Colombiana (2011),2011,6.4,108,UNRATED,36700000,"2,614",40000000,26-Aug-11,Action , Crime , Drama , Thriller,,,,
3809,tt0463998,Freedom Writers (2007),2007,7.5,123,PG_13,36600000,"2,286",21000000,5-Jan-07,Biography , Crime , Drama,,,,,
3814,tt0978764,Sucker Punch (2011),2011,6.1,110,R,36400000,"3,033",82000000,25-Mar-11,Action , Adventure , Fantasy,,,,,
3815,tt0388500,Beauty Shop (2005),2005,5.4,105,R,36300000,"2,659",,24-Mar-05,Comedy ,,,,,,,
3816,tt0384793,Accepted (2006),2006,6.5,93,PG_13,36300000,"2,914",23000000,18-Aug-06,Comedy , Crime,,,,,,
3818,tt0443632,The Sentinel (2006),2006,6.1,108,PG_13,36300000,"2,822",60000000,21-Apr-06,Action , Crime , Thriller,,,,,
3820,tt0452608,Death Race (2008),2008,6.4,105,R,36100000,"2,532",45000000,22-Aug-08,Action , Sci-Fi , Thriller,,,,,
3823,tt0398017,Derailed (2005),2005,6.6,108,R,36000000,"2,443",22000000,11-Nov-05,Drama , Thriller,,,,,,
3826,tt0838232,The Pink Panther 2 (2009),2009,5.5,92,PG,35900000,"3,243",70000000,6-Feb-09,Adventure , Comedy , Crime , Mystery,,,,
3829,tt0399201,The Island (2005),2005,6.9,136,PG_13,35800000,"3,122",126000000,11-Jul-05,Action , Adventure , Sci-Fi , Thriller,,,,
3832,tt0824747,Changeling (2008),2008,7.8,141,R,35700000,"1,896",55000000,4-Oct-08,Drama , History , Mystery , Thriller,,,,
3834,tt0475394,Smokin' Aces (2006),2006,6.7,109,R,35600000,"2,218",17000000,9-Dec-06,Action , Crime , Drama , Thriller,,,,
3836,tt1440728,The American (2010),2010,6.3,105,R,35600000,"2,721",20000000,1-Sep-10,Crime , Drama , Thriller,,,,,
3837,tt1583420,Larry Crowne (2011),2011,6,98,PG_13,35600000,"2,973",30000000,27-Jun-11,Comedy , Drama , Romance,,,,,
3838,tt0267891,The Ringer (2005),2005,5.8,94,PG_13,35400000,"1,829",,23-Dec-05,Comedy , Sport,,,,,,
3840,tt0425430,The Messengers (2007),2007,5.4,90,PG_13,35400000,"2,528",16000000,2-Feb-07,Drama , Horror , Thriller,,,,,
3844,tt0206634,Children of Men (2006),2006,7.9,109,R,35300000,"1,524",76000000,25-Dec-06,Drama , Sci-Fi , Thriller,,,,,
3850,tt1185834,Star Wars: The Clone Wars (2008),2008,5.8,98,PG,35200000,"3,452",8500000,10-Aug-08,Animation , Action , Adventure , Fantasy , Sci-Fi , Thriller,,
3703,tt0790604,Deck the Halls (2006),2006,4.9,93,PG,35100000,"3,205",,22-Nov-06,Comedy , Family,,,,,,
3704,tt0481369,The Number 23 (2007),2007,6.4,101,R,35100000,"2,759",32000000,13-Feb-07,Horror , Mystery , Thriller,,,,,
3706,tt0780504,Drive (2011),2011,7.8,100,R,35100000,"2,886",15000000,17-Jun-11,Crime , Drama,,,,,,
3712,tt0452625,Good Luck Chuck (2007),2007,5.6,96,R,35000000,"2,612",25000000,13-Jun-07,Comedy , Drama , Romance,,,,,
3708,tt0947810,Green Zone (2010),2010,6.9,115,R,35000000,"3,003",100000000,12-Mar-10,Action , Drama , Thriller , War,,,,
3707,tt1268799,A Very Harold & Kumar 3D Christmas (2011),2011,6.3,90,R,35000000,"2,875",19000000,4-Nov-11,Comedy ,,,,,,,
3713,tt1306980,50/50 (2011),2011,7.7,100,R,35000000,"2,458",8000000,30-Sep-11,Comedy , Drama,,,,,,
3715,tt0446046,Take the Lead (2006),2006,6.6,118,PG_13,34700000,"3,009",30000000,17-Mar-06,Drama , Music,,,,,,
3718,tt0340163,Hostage (2005),2005,6.6,113,R,34600000,"2,123",52000000,11-Mar-05,Crime , Drama , Mystery , Thriller,,,,
3724,tt1630036,Courageous (2011),2011,7,129,PG_13,34500000,"1,161",2000000,26-Aug-11,Drama ,,,,,,,
3729,tt0449467,Babel (2006),2006,7.5,143,R,34300000,"1,251",25000000,1-Sep-06,Drama ,,,,,,,
3733,tt0976051,The Reader (2008),2008,7.6,124,R,34200000,"1,203",32000000,10-Dec-08,Drama , Romance,,,,,,
3739,tt0417148,Snakes on a Plane (2006),2006,5.6,105,R,34000000,"3,555",33000000,18-Aug-06,Action , Thriller,,,,,,
3743,tt0881891,All About Steve (2009),2009,4.8,99,PG_13,33900000,"2,251",,4-Sep-09,Comedy ,,,,,,,
3746,tt0454945,She's the Man (2006),2006,6.4,105,PG_13,33700000,"2,623",20000000,17-Mar-06,Comedy , Romance,,,,,,
255,tt0387131,The Constant Gardener (2005),2005,7.5,129,R,33600000,"1,324",,31-Aug-05,Drama , Mystery , Romance , Thriller,,,,
254,tt0418689,Flags of Our Fathers (2006),2006,7.1,135,R,33600000,"1,876",53000000,20-Oct-06,Drama , History , War,,,,,
253,tt1314655,Devil (2010),2010,6.3,80,PG_13,33600000,"2,809",10000000,17-Sep-10,Horror , Mystery , Thriller,,,,,
3749,tt1392197,Marmaduke (2010),2010,4.1,87,PG,33600000,"3,213",50000000,4-Jun-10,Comedy , Family,,,,,,
257,tt0839980,Semi-Pro (2008),2008,5.8,91,R,33500000,"3,121",,19-Feb-08,Comedy , Sport,,,,,,
258,tt1129423,Fireproof (2008),2008,6.5,122,PG,33500000,839,500000,26-Sep-08,Drama , Romance,,,,,,
260,tt0918927,Doubt (2008),2008,7.5,104,PG_13,33400000,"1,287",20000000,30-Oct-08,Drama , Mystery,,,,,,
262,tt1311067,Halloween II (2009),2009,4.9,105,R,33400000,"3,025",15000000,28-Aug-09,Horror ,,,,,,,
265,tt1130080,The Informant! (2009),2009,6.5,108,R,33300000,"2,505",21000000,18-Sep-09,Comedy , Crime , Drama , Thriller,,,,
270,tt0443706,Zodiac (2007),2007,7.7,157,R,33000000,"2,379",65000000,2-Mar-07,Crime , Drama , Mystery , Thriller,,,,
275,tt0401997,Breach (2007),2007,7,110,PG_13,33000000,"1,489",,16-Feb-07,Biography , Crime , Drama , History , Thriller,,,
271,tt1161864,The Rite (2011),2011,6,114,PG_13,33000000,"2,985",37000000,26-Jan-11,Drama , Horror , Mystery , Thriller,,,,
272,tt1334512,Arthur (2011),2011,5.8,110,PG_13,33000000,"3,276",40000000,8-Apr-11,Comedy , Romance,,,,,,
278,tt0388125,In Her Shoes (2005),2005,6.5,130,TV_14,32900000,"2,808",,24-Sep-05,Comedy , Drama , Romance,,,,,
280,tt0408524,Bad News Bears (2005),2005,5.8,113,TV_14,32900000,"3,183",30000000,22-Jul-05,Comedy , Family , Sport,,,,,
279,tt0424823,Balls of Fury (2007),2007,5.2,90,PG_13,32900000,"2,810",,29-Aug-07,Comedy , Crime , Sport,,,,,
281,tt0817538,Drillbit Taylor (2008),2008,5.7,110,PG_13,32900000,"3,056",40000000,21-Mar-08,Comedy ,,,,,,,
287,tt0418647,Dreamer: Inspired by a True Story (2005),2005,6.9,106,PG,32700000,"2,007",32000000,21-Oct-05,Drama , Family , Sport,,,,,
285,tt0844708,The Last House on the Left (2009),2009,6.6,110,R,32700000,"2,401",15000000,13-Mar-09,Horror ,,,,,,,
284,tt1212419,Hereafter (2010),2010,6.5,129,PG_13,32700000,"2,424",50000000,10-Oct-10,Drama , Fantasy,,,,,,
291,tt1185416,When in Rome (2010),2010,5.5,91,PG_13,32700000,"2,456",,29-Jan-10,Comedy , Romance,,,,,,
293,tt0317132,Because of Winn-Dixie (2005),2005,6.4,106,PG,32600000,"3,188",14000000,26-Jan-05,Comedy , Drama , Family,,,,,
296,tt0433400,Just Friends (2005),2005,6.2,96,PG_13,32600000,"2,505",,23-Nov-05,Comedy , Romance,,,,,,
297,tt0453451,Mr. Bean's Holiday (2007),2007,6.3,90,G,32600000,"1,714",25000000,24-Aug-07,Comedy , Family,,,,,,
3753,tt1234548,The Men Who Stare at Goats (2009),2009,6.3,94,R,32400000,"2,443",25000000,25-Sep-09,Comedy , War,,,,,,
3754,tt1022603,(500) Days of Summer (2009),2009,7.8,95,PG_13,32400000,"1,048",7500000,17-Jan-09,Comedy , Drama , Romance,,,,,
3757,tt0758752,Love & Other Drugs (2010),2010,6.7,112,R,32400000,"2,455",30000000,4-Nov-10,Comedy , Drama , Romance,,,,,
3760,tt0811138,The Love Guru (2008),2008,3.8,87,PG_13,32200000,"3,012",62000000,20-Jun-08,Comedy , Romance , Sport,,,,,
3766,tt0457419,Mr. Magorium's Wonder Emporium (2007),2007,6.2,93,G,32100000,"3,164",,16-Nov-07,Comedy , Family , Fantasy,,,,,
3768,tt0397065,House of Wax (2005),2005,5.3,113,R,32000000,"3,111",30000000,26-Apr-05,Horror , Thriller,,,,,,
3772,tt0832266,"Definitely, Maybe (2008)",2008,7.2,112,PG_13,32000000,"2,204",,24-Jan-08,Comedy , Drama , Romance,,,,,
3775,tt1013753,Milk (2008),2008,7.6,128,R,31800000,882,20000000,28-Oct-08,Biography , Drama , History,,,,,
3777,tt0465580,Push (2009),2009,6.1,111,PG_13,31800000,"2,313",38000000,29-Jan-09,Action , Sci-Fi , Thriller,,,,,
3776,tt0477302,Extremely Loud & Incredibly Close (2011),2011,6.9,129,PG_13,31800000,"2,630",,25-Dec-11,Adventure , Drama , Mystery,,,,,
3780,tt0382992,Stealth (2005),2005,5,121,PG_13,31700000,"3,495",135000000,29-Jul-05,Action , Adventure , Sci-Fi , Thriller,,,,
3783,tt0426931,August Rush (2007),2007,7.6,114,PG,31700000,"2,310",30000000,7-Oct,Drama , Music,,,,,,
3781,tt1082868,Quarantine (2008),2008,6,89,R,31700000,"2,461",12000000,10-Oct-08,Horror , Sci-Fi , Thriller,,,,,
3779,tt0472033,9 (2009),2009,7.1,79,TV_PG,31700000,"1,653",30000000,9-Sep-09,Animation , Action , Adventure , Drama , Fantasy , Mystery , Sci-Fi , Thriller
3782,tt0821642,The Soloist (2009),2009,6.7,117,PG_13,31700000,"2,024",60000000,24-Apr-09,Biography , Drama , Music,,,,,
3789,tt0372532,The Wedding Date (2005),2005,6,90,PG_13,31600000,"1,695",15000000,27-Jan-05,Comedy , Romance,,,,,,
3790,tt0815236,She's Out of My League (2010),2010,6.4,104,R,31600000,"2,956",20000000,12-Mar-10,Comedy , Romance,,,,,,
3792,tt0433383,"Good Night, and Good Luck. ",2005,7.5,93,PG,31500000,929,7500000,23-Sep-05,Drama ,,,,,,,
3794,tt0399146,A History of Violence (2005),2005,7.5,96,R,31500000,"1,348",32000000,23-Sep-05,Crime , Drama , Thriller,,,,,
3796,tt0475276,United 93 (2006),2006,7.6,111,R,31500000,"1,795",15000000,28-Apr-06,Action , Drama , Thriller,,,,,
3795,tt0981227,Nick and Norah's Infinite Playlist (2008),2008,6.7,90,PG_13,31500000,"2,421",9000000,3-Oct-08,Comedy , Drama , Music , Romance,,,,
3797,tt1007028,Zack and Miri Make a Porno (2008),2008,6.7,101,R,31500000,"2,735",30000000,18-Sep-08,Comedy , Romance,,,,,,
3793,tt0446029,Scott Pilgrim vs. the World (2010),2010,7.5,112,PG_13,31500000,"2,818",60000000,13-Aug-10,Action , Comedy , Romance,,,,,
3798,tt0406759,The Eye (2008),2008,5.4,98,PG_13,31400000,"2,436",12000000,31-Jan-08,Drama , Horror , Thriller,,,,,
3800,tt0778661,Daddy's Little Girls (2007),2007,5.2,100,PG_13,31300000,"2,111",10000000,14-Feb-07,Drama , Romance,,,,,,
3651,tt1129442,Transporter 3 (2008),2008,6,104,TV_14,31300000,"2,626",30000000??26-Nov-08,Action , Adventure , Crime , Mystery , Thriller,,,,
3655,tt0379865,Leatherheads (2008),2008,6,114,PG_13,31200000,"2,769",58000000,24-Mar-08,Comedy , Drama , Romance , Sport,,,,
3659,tt1226753,The Debt (2010),2010,6.9,113,R,31100000,"1,786",20000000,17-Oct-10,Drama , Thriller,,,,,,
3660,tt1438254,Charlie St. Cloud (2010),2010,6.4,99,PG_13,31100000,"2,718",44000000,30-Jul-10,Drama , Fantasy , Romance,,,,,
3667,tt0430308,Get Rich or Die Tryin' (2005),2005,4.9,117,R,31000000,"1,652",40000000,9-Nov-05,Biography , Crime , Drama , Music,,,,
3666,tt1126618,Morning Glory (2010),2010,6.5,107,PG_13,31000000,"2,518",40000000,10-Nov-10,Comedy , Drama , Romance,,,,,
3671,tt0790686,Mirrors (2008),2008,6.2,110,R,30700000,"2,664",35000000,15-Aug-08,Horror , Mystery , Thriller,,,,,
3678,tt1366344,The Sitter (2011),2011,5.7,81,R,30500000,"2,750",,9-Dec-11,Comedy ,,,,,,,
3689,tt0427309,The Great Debaters (2007),2007,7.6,126,PG_13,30200000,"1,164",15000000,11-Dec-07,Biography , Drama,,,,,,
3691,tt1341188,How Do You Know (2010),2010,5.3,121,R,30200000,"2,483",120000000,13-Dec-10,Comedy , Drama , Romance,,,,,
3695,tt0482603,Space Chimps (2008),2008,4.5,81,G,30100000,"2,511",37000000,18-Jul-08,Animation , Adventure , Comedy , Family , Sci-Fi,,,
3601,tt0200465,The Bank Job (2008),2008,7.3,111,R,30000000,"1,603",20000000,7-Mar-08,Crime , Drama , Thriller,,,,,
3604,tt0433362,Daybreakers (2009),2009,6.5,98,R,30000000,"2,523",20000000,1-Oct-09,Action , Fantasy , Horror , Sci-Fi , Thriller,,,
3605,tt1007029,The Iron Lady (2011),2011,6.4,100,PG_13,30000000,"1,244",13000000,30-Dec-11,Biography , Drama , History,,,,,
3611,tt1314228,Did You Hear About the Morgans? (2009),2009,4.7,103,PG_13,29600000,"2,718",58000000,18-Dec-09,Comedy , Drama , Romance,,,,,
3612,tt0432291,The Fog (2005),2005,3.6,100,TV_14,29500000,"2,972",18000000,14-Oct-05,Horror ,,,,,,,
3622,tt0294870,Rent (2005),2005,7,135,PG_13,29100000,"2,437",40000000,23-Nov-05,Drama , Musical , Romance,,,,,
3623,tt0814335,The Stepfather (2009),2009,5.5,101,PG_13,29100000,"2,734",,16-Oct-09,Crime , Thriller,,,,,,
3619,tt0822847,Priest (2011),2011,5.7,87,PG_13,29100000,"2,864",60000000,13-May-11,Action , Fantasy , Horror , Sci-Fi , Thriller,,,
3620,tt0472399,The Mechanic (2011),2011,6.6,93,R,29100000,"2,703",40000000,25-Jan-11,Action , Crime , Thriller,,,,,
3624,tt1415283,Nanny McPhee Returns (2010),2010,6,109,PG,29000000,"2,784",35000000,20-Aug-10,Comedy , Family , Fantasy,,,,,
3632,tt0379725,Capote (2005),2005,7.4,114,R,28700000,"1,239",7000000,2-Sep-05,Biography , Crime , Drama,,,,,
3634,tt0880578,Untraceable (2008),2008,6.2,101,R,28700000,"2,316",35000000,22-Jan-08,Crime , Drama , Thriller,,,,,
3637,tt0463854,28 Weeks Later (2007),2007,7,100,R,28600000,"2,303",,11-May-07,Horror , Sci-Fi,,,,,,
3641,tt0498399,We Own the Night (2007),2007,6.9,117,R,28600000,"2,362",21000000,9-Oct-07,Crime , Drama , Thriller,,,,,
3638,tt1034303,Defiance (2008),2008,7.2,137,R,28600000,"1,793",32000000,31-Dec-08,Action , Drama , History , Thriller , War,,,
3639,tt0815245,The Uninvited (2009),2009,6.4,87,PG_13,28600000,"2,344",,30-Jan-09,Drama , Horror , Mystery , Thriller,,,,
3644,tt0780571,Mr. Brooks (2007),2007,7.4,120,R,28500000,"2,453",20000000,22-May-07,Crime , Drama , Mystery , Thriller,,,,
3643,tt0765010,Brothers (2009),2009,7.1,105,R,28500000,"2,088",26000000,4-Dec-09,Drama , Thriller , War,,,,,
3645,tt0424993,Employee of the Month (2006),2006,5.5,103,PG_13,28400000,"2,579",12000000,6-Oct-06,Comedy , Romance,,,,,,
3646,tt0455499,Garfield: A Tail of Two Kitties (2006),2006,5,78,PG,28400000,"2,946",,16-Jun-06,Animation , Comedy , Family , Fantasy,,,,
3650,tt0429589,The Ant Bully (2006),2006,5.9,88,PG,28100000,"3,050",50000000,28-Jul-06,Animation , Adventure , Comedy , Family , Fantasy,,,
3551,tt1600195,Abduction (2011),2011,5,106,PG_13,28100000,"3,118",35000000,15-Sep-11,Action , Mystery , Thriller,,,,,
3552,tt0406375,Zathura: A Space Adventure (2005),2005,6.1,101,PG,28000000,"3,223",65000000,8-Nov-05,Action , Adventure , Comedy , Family , Fantasy , Sci-Fi,,
3553,tt0419706,Doom (2005),2005,5.2,105,UNRATED,28000000,"3,043",60000000,21-Oct-05,Action , Adventure , Horror , Sci-Fi , Thriller,,,
3558,tt1152398,Beastly (2011),2011,5.5,86,PG_13,27900000,"1,952",17000000,4-Mar-11,Drama , Fantasy , Romance,,,,,
3559,tt0479884,Crank (2006),2006,7,88,R,27800000,"2,515",12000000,1-Sep-06,Action , Crime , Thriller,,,,,
3563,tt0889573,The Switch (2010),2010,6,101,PG_13,27800000,"2,012",19000000,20-Aug-10,Comedy , Drama , Romance,,,,,
3566,tt0367959,Hannibal Rising (2007),2007,6.2,121,R,27700000,"3,003",50000000,9-Feb-07,Crime , Drama , Thriller,,,,,
3565,tt1233227,Saw VI (2009),2009,6,90,R,27700000,"3,036",11000000,23-Oct-09,Horror , Mystery,,,,,,
3574,tt1210042,Brooklyn's Finest (2009),2009,6.7,132,R,27200000,"1,939",25000000,16-Jan-09,Crime , Drama , Thriller,,,,,
3587,tt0430634,Stick It (2006),2006,6.4,103,PG_13,26900000,"2,038",,28-Apr-06,Comedy , Drama , Sport,,,,,
3585,tt0430770,The Women (2008),2008,4.9,114,PG_13,26900000,"2,962",16500000,4-Sep-08,Comedy , Drama,,,,,,
3586,tt0479968,One Missed Call (2008),2008,3.9,87,PG_13,26900000,"2,240",27000000,4-Jan-08,Horror , Mystery,,,,,,
3588,tt0368709,Elizabethtown (2005),2005,6.4,123,PG_13,26800000,"2,517",57000000,6-Oct-05,Comedy , Drama , Romance,,,,,
3589,tt0467200,The Other Boleyn Girl (2008),2008,6.7,115,PG_13,26800000,"1,166",35000000,29-Feb-08,Biography , Drama , History , Romance,,,,
3593,tt1449283,Winnie the Pooh (2011),2011,7.3,63,G,26700000,"2,405",30000000,10-Jul-11,Animation , Adventure , Comedy , Family , Musical,,,
3596,tt0985694,Machete (2010),2010,6.7,105,R,26600000,"2,670",10500000,3-Sep-10,Action , Crime , Thriller,,,,,
3505,tt0421073,Street Kings (2008),2008,6.8,109,R,26400000,"2,467",20000000,3-Apr-08,Action , Crime , Drama , Thriller,,,,
3511,tt1125849,The Wrestler (2008),2008,7.9,109,R,26200000,776,6000000,12-Oct-08,Drama , Sport,,,,,,
3514,tt0493949,Ramona and Beezus (2010),2010,6.7,103,G,26200000,"2,719",15000000,23-Jul-10,Adventure , Comedy , Family , Fantasy,,,,
3516,tt0329774,xXx: State of the Union (2005),2005,4.3,101,PG_13,26100000,"3,480",87000000,29-Apr-05,Action , Crime , Adventure , Thriller,,,,
3518,tt0435625,The Descent (2005),2005,7.2,99,R,26000000,"2,095",3500000,5-Jan,Adventure , Horror,,,,,,
3526,tt0402022,__on Flux (2005),2005,5.5,93,PG_13,25900000,,62000000,2-Dec-05,Action , Mystery , Sci-Fi,,,,,
3523,tt0489237,The Nanny Diaries (2007),2007,6.1,106,PG_13,25900000,"2,629",20000000,24-Aug-07,Comedy , Drama , Romance,,,,,
3522,tt0482599,Shutter (2008),2008,5.2,85,PG_13,25900000,"2,753",,21-Mar-08,Horror , Mystery , Thriller,,,,,
3524,tt0426592,Superhero Movie (2008),2008,4.5,75,UNRATED,25900000,"2,960",35000000,28-Mar-08,Action , Comedy , Sci-Fi , Thriller,,,,
3531,tt0419984,Mr. Woodcock (2007),2007,5.1,87,PG_13,25800000,"2,231",22000000,14-Sep-07,Comedy , Romance , Sport,,,,,
3532,tt1414382,You Again (2010),2010,5.8,105,PG,25700000,"2,458",20000000,24-Sep-10,Comedy , Romance,,,,,,
3536,tt0884328,The Mist (2007),2007,7.2,126,R,25600000,"2,423",18000000,21-Nov-07,Horror , Sci-Fi , Thriller,,,,,
3539,tt0479500,Nancy Drew (2007),2007,5.9,99,PG,25600000,"2,612",20000000,15-Jun-07,Comedy , Crime , Family , Mystery , Romance , Thriller,,
3535,tt1153706,Dance Flick (2009),2009,3.5,83,PG_13,25600000,"2,450",25000000,22-May-09,Action , Comedy , Music,,,,,
3546,tt0382628,Dark Water (2005),2005,5.5,105,UNRATED,25500000,"2,657",30000000,27-Jun-05,Drama , Horror , Thriller,,,,,
3544,tt1175491,W. (2008),2008,6.4,129,PG_13,25500000,"2,030",25100000,16-Oct-08,Biography , Drama , History,,,,,
3547,tt1220198,The Fourth Kind (2009),2009,5.9,98,PG_13,25500000,"2,527",10000000,24-Oct-09,Mystery , Sci-Fi , Thriller,,,,,
3549,tt0963178,The International (2009),2009,6.5,118,R,25500000,"2,364",50000000,13-Feb-09,Action , Crime , Drama , Mystery , Thriller,,,
3453,tt0379786,Serenity (2005),2005,8,119,PG_13,25300000,"2,188",40000000,22-Sep-05,Action , Adventure , Sci-Fi , Thriller,,,,
3457,tt0775552,Aliens in the Attic (2009),2009,5.4,86,PG,25200000,"3,106",45000000,31-Jul-09,Adventure , Comedy , Family , Fantasy , Sci-Fi,,,
3463,tt0444682,The Reaping (2007),2007,5.7,99,R,25100000,"2,603",40000000,29-Mar-07,Horror , Thriller,,,,,,
3466,tt1213012,Alpha and Omega (2010),2010,5.3,88,PG,25100000,"2,625",20000000,17-Sep-10,Animation , Adventure , Comedy , Family , Romance,,,
3464,tt1448755,Killer Elite (2011),2011,6.5,116,R,25100000,"2,986",35000000,23-Sep-11,Action , Crime , Thriller,,,,,
3469,tt0462322,Grindhouse (2007),2007,7.7,191,R,25000000,"2,624",53000000,6-Apr-07,Action , Horror , Thriller,,,,,
3468,tt0865556,The Forbidden Kingdom (2008),2008,6.6,104,PG_13,25000000,"3,151",55000000,4-Apr-08,Action , Adventure , Fantasy , Romance,,,,
3470,tt0464154,Piranha 3D (2010),2010,5.5,88,R,25000000,"2,470",24000000,20-Aug-10,Comedy , Horror,,,,,,
3476,tt0427944,Thank You for Smoking (2005),2005,7.6,92,R,24800000,"1,020",6500000,20-Jan-05,Comedy , Drama,,,,,,
3473,tt1023111,Never Back Down (2008),2008,6.6,110,PG_13,24800000,"2,729",20000000,4-Mar-08,Action , Drama , Sport,,,,,
3474,tt0479997,Season of the Witch (2011),2011,5.4,95,PG_13,24800000,"2,816",40000000,4-Jan-11,Action , Adventure , Fantasy,,,,,
3475,tt1637706,Our Idiot Brother (2011),2011,6.4,90,R,24800000,"2,555",5000000,22-Jan-11,Comedy , Drama,,,,,,
3479,tt0979434,Lottery Ticket (2010),2010,4.8,99,PG_13,24700000,"1,973",,20-Aug-10,Comedy ,,,,,,,
3482,tt0446059,Fearless (2006),2006,7.7,104,UNRATED,24600000,"1,808",,22-Sep-06,Action , Biography , Drama , Sport,,,,
3484,tt0342258,Unleashed (2005),2005,7,103,R,24500000,"1,957",45000000,13-May-05,Action , Crime , Drama , Music , Thriller,,,
3489,tt0357277,Elektra (2005),2005,4.8,97,UNRATED,24400000,"3,203",43000000,8-Jan-05,Action , Crime , Fantasy , Thriller,,,,
3491,tt0396652,Ice Princess (2005),2005,6,98,G,24400000,"2,501",,18-Mar-05,Comedy , Drama , Family , Sport,,,,
3495,tt0445922,Across the Universe (2007),2007,7.5,133,PG_13,24300000,964,45000000,13-Sep-07,Drama , Fantasy , Musical , Romance,,,,
3496,tt1273678,The Spy Next Door (2010),2010,5.4,94,PG,24300000,"2,924",28000000,15-Jan-10,Action , Comedy , Family,,,,,
3500,tt0399295,Lord of War (2005),2005,7.6,122,R,24100000,"2,814",50000000,16-Sep-05,Crime , Drama , Thriller,,,,,
3499,tt0424345,Clerks II (2006),2006,7.5,97,R,24100000,"2,150",5000000,21-Jul-06,Comedy ,,,,,,,
3401,tt1340800,Tinker Tailor Soldier Spy ,2011,7.1,127,R,24100000,886,20000000,9-Dec-11,Drama , Mystery , Thriller,,,,,
3407,tt1197628,Observe and Report (2009),2009,5.8,86,R,24000000,"2,727",18000000,16-Mar-09,Comedy , Crime , Drama,,,,,
3404,tt1270761,Don't Be Afraid of the Dark (2010),2010,5.6,99,R,24000000,"2,760",25000000,6-Nov-10,Fantasy , Horror , Thriller,,,,,
3410,tt0457433,Perfect Stranger (2007),2007,5.7,109,R,23700000,"2,661",60795000,13-Apr-07,Crime , Mystery , Thriller,,,,,
3412,tt0450345,The Wicker Man (2006),2006,3.6,102,PG_13,23600000,"2,784",40000000,1-Sep-06,Horror , Mystery , Thriller,,,,,
3413,tt0425112,Hot Fuzz (2007),2007,7.9,121,R,23600000,825,8000000,14-Mar-07,Comedy ,,,,,,,
3416,tt0988047,Traitor (2008),2008,7,114,PG_13,23500000,"2,054",22000000,21-Aug-08,Action , Crime , Drama , Thriller,,,,
3415,tt0480255,The Losers (2010),2010,6.4,97,PG_13,23500000,"2,936",25000000,23-Apr-10,Action , Crime , Drama , Mystery , Thriller,,,
3427,tt0475944,The Covenant (2006),2006,5.2,97,PG_13,23300000,"2,681",20000000,8-Sep-06,Action , Fantasy , Horror , Thriller,,,,
3425,tt1179034,From Paris with Love (2010),2010,6.5,92,R,23300000,"2,722",52000000,5-Feb-10,Action , Thriller,,,,,,
3433,tt0497465,Vicky Cristina Barcelona (2008),2008,7.2,96,PG_13,23200000,692,15500000,15-Aug-08,Drama , Romance,,,,,,
